r_R,alpha,phi,a,aline,Ct,Cx,Cy,Cq,Cp,N,T
0.74125,-3.515872416118306,46.4533724161183,0.009122621790833218,0.011450539578108801,0.031237458495626917,0.09230278323809717,0.11241503916576574,0.018732677370089143,0.16063124055421324,32.59897770970198,39.702111111288076
0.74875,-3.5752860047481576,46.13778600474816,0.008764831471108058,0.010851735386466789,0.029730127599471762,0.08816330217230224,0.10698402670354257,0.018732677370089143,0.16063124055421324,31.339870031031463,38.030171394133355
0.75625,-3.636786859307243,45.82428685930725,0.008384414328352366,0.010252509811972153,0.02815885669426337,0.08379516501955514,0.10143327346795154,0.018732677370089143,0.16063124055421324,29.980853191172,36.29154593624788
0.7637499999999999,-3.7003295007921295,45.51282950079212,0.007980621255954152,0.009652629601272309,0.026524545089929883,0.0792003329813856,0.09576918742413018,0.018732677370089143,0.16063124055421324,28.520868747734326,34.48748662764777
0.77125,-3.7658653321260687,45.20336533212607,0.0075526312834452245,0.009051823982233404,0.02482819312050111,0.07438114725531947,0.08999833974214722,0.018732677370089143,0.16063124055421324,26.95900593609874,32.619364783649
0.77875,-3.8333423025553657,44.895842302555366,0.007099541953773269,0.00844978143878635,0.023070912065018965,0.06934035814887322,0.08412748714148133,0.018732677370089143,0.16063124055421324,25.29451787992161,30.688682385002274
0.78625,-3.9027045119007795,44.59020451190078,0.0066203581296064,0.007846145847942802,0.021253935754481857,0.06408115969789914,0.07816359855956853,0.018732677370089143,0.16063124055421324,23.52684029679445,28.69708521198954
0.79375,-3.9738917419355744,44.28639174193558,0.006113978902204188,0.007240511855835168,0.01937863423016635,0.05860723097001858,0.07211388702454956,0.018732677370089143,0.16063124055421324,21.655613231553478,26.6463782741499
0.80125,-4.046812531490666,43.98431253149066,0.005578363486135891,0.006632313214711424,0.01744395820983545,0.05291502016493052,0.06598479287951486,0.018732677370089143,0.16063124055421324,19.67780545590132,24.538135170013142
0.80875,-4.121406670860424,43.683906670860424,0.005012459510319601,0.006021084692682997,0.015452671194516654,0.047012495419728365,0.059784704547275296,0.018732677370089143,0.16063124055421324,17.59468272581246,22.374751626656455
0.8162499999999999,-4.19761178669112,43.385111786691134,0.004415193238657077,0.005406298129501267,0.013408107225632274,0.04090947871943839,0.05352245750618122,0.018732677370089143,0.16063124055421324,15.408283168718544,20.15887777003351
0.82375,-4.2753435553540555,43.087843555354056,0.0037848518305357054,0.004787284344595382,0.011312384874378708,0.034612218328709685,0.047206720894570814,0.018732677370089143,0.16063124055421324,13.119376105130256,17.893182119219382
