r_R,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5
0.48624999999999996,0.22323435991257654,0.22289560174360523,0.03554798383144473,0.0375451638546724,0.03754771979224565,
0.49375,0.2209492845335995,0.2206155743312156,0.03616722559337302,0.03803572946931143,0.03803860120618361,
0.50125,0.21891270286354234,0.21858353988254603,0.036759111745581156,0.03850543909434083,0.03850858628749961,
0.50875,0.21710937674855396,0.21678429582832587,0.03732430984097287,0.03895437606150211,0.03895776062693494,
0.51625,0.21552603396119857,0.21520460083961404,0.037863437615634744,0.0393826203479287,0.03938620582637431,
0.5237499999999999,0.21415112631646124,0.21383293356535085,0.038377069221137934,0.03979024892529727,0.03979399991107614,
0.53125,0.21297462806397985,0.21265929153889018,0.038865740517798016,0.04017563194714604,0.04018029873590904,
0.53875,0.21198786747637888,0.2116750231931922,0.039329953597861456,0.040540453107425066,0.040546047563135866,
0.54625,0.21118338601716194,0.2108726873836986,0.039768904938719984,0.04088561810858758,0.04089143460249161,
0.55375,0.2105548206123818,0.21024593595541496,0.04018380217386456,0.04121083247573108,0.041216525534915796,
0.56125,0.21009680544734977,0.20978941578522156,0.04057574707167886,0.041515845734906444,0.04152138398876358,
0.56875,0.20980489042150413,0.20949868744030686,0.040945136837615546,0.041800718894200964,0.04180606870968171,
0.5762499999999999,0.20967547396497763,0.20937015816244478,0.04129235029882596,0.042065509849603666,0.0420706349601456,
0.58375,0.20970574838245826,0.20940102734863633,0.04161774988837029,0.04231027320846342,0.042315134333797584,
0.5912499999999999,0.20989365626878878,0.20958924307645,0.04192168342998655,0.04253506010416279,0.04253961455624666,
0.59875,0.21023785685591426,0.20993346853671796,0.04220448575800985,0.042739918007213884,0.04274411927769188,
0.60625,0.2107377014174971,0.2104330575022496,0.04246648020459961,0.042924890536873525,0.04292868786153043,
0.61375,0.21139321708793463,0.21108803819102734,0.042707979981598955,0.04309001727646802,0.043093355172124315,
0.62125,0.2122050986565611,0.21189910508587886,0.042929289480898615,0.04323533359487321,0.04323815136407891,
0.62875,0.21317470808381242,0.2128676184581239,0.043130705515753036,0.04336087047600441,0.04336310167471203,
